id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
95,Covid,48,3,0.8277307382768526,0.7855513026581086,0.8734786756167475
96,The pandemic,48,3,0.8277307382768526,0.7855513026581086,0.8734786756167475
97,omnicrom virus,48,3,0.8277307382768526,0.7855513026581086,0.8734786756167475
98,Effects of the war in Ukraine,22 for War,3,0.8277307382768526,0.7855513026581086,0.8734786756167475
99,Cost of Living,32,3,0.8277307382768526,0.7855513026581086,0.8734786756167475
0,Economy,26,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
1,Poor Government,"4 - Pol-neg i.e., complaints about politics",4,0.8286690345416552,0.7946681256756175,0.8673323863070442
2,COVID 19,48 (Coronavirus),4,0.8286690345416552,0.7946681256756175,0.8673323863070442
3,immigration,12,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
4,The cost of living crisis,32 for Living costs,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
5,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
6,coved19,48 - Coronavirus,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
7,the economy,26,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
8,NHS,1,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
9,Cost of living,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
10,COVID,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
11,Cost of living,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
12,Global warming,40 Environment,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
13,Immigration,12,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
14,underfunded nhs,1,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
15,The economy,26,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
16,cost of living energy prices,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
17,Corruption in parliament,"4 - Pol-neg i.e., complaints about politics",4,0.8286690345416552,0.7946681256756175,0.8673323863070442
18,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
19,COVID,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
20,War in Ukraine,22,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
21,Brexit & Covid,48 for Coronavirus,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
22,the Ukraine conflict,22 for War,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
23,underlying health probems that have not been dealt with during the pandemic,1 for Health,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
24,Economy,26,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
25,Covid-19,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
26,covid 19,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
27,COVID-19,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
28,Cost of living,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
29,Immigration,12,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
30,Cost of living,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
31,Brexit,15,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
32,immigration,12,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
33,The economy,26,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
34,crime,14,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
35,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
36,Cover 19 Indian strain,48 - Coronavirus,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
37,EU aggression,22 for War,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
38,COVID 19,48 for Coronavirus,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
39,rejoining the eu,15,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
40,Recovery from Covid-19,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
41,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
42,Cost of Living,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
43,Rising living costs,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
44,This lying cheating dishonest government,"4 - Pol-neg i.e., complaints about politics",4,0.8286690345416552,0.7946681256756175,0.8673323863070442
45,illegal migrants,12 for Immigration,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
46,covie vir 19,48 for Coronavirus,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
47,Economic recovery,26 for Economy-general,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
48,Immigration,12,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
49,Corona virus pandemic,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
50,COVID,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
51,Virus,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
52,Cost of Living,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
53,Climate change,40 Environment,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
54,Brexit,15,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
55,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
56,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
57,Covid hoax,48 for Coronavirus,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
58,Covid 19,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
59,Rising prices,31,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
60,Pandemic,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
61,Covid 19,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
62,NHS backlog,1,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
63,immigraation,12,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
64,Economy,26,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
65,Economy,26,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
66,Coronavirus,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
67,Cost of living,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
68,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
69,Recovering from Coronavirus,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
70,economy,26,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
71,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
72,COVID,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
73,Cost of living,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
74,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
75,price increases,31 for Inflation,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
76,covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
77,Covid-19,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
78,Elitism and corruption,"4 - Pol-neg i.e., complaints about politics",4,0.8286690345416552,0.7946681256756175,0.8673323863070442
79,SLEEZE,"4 - Pol-neg i.e., complaints about politics",4,0.8286690345416552,0.7946681256756175,0.8673323863070442
80,Health crisis,1,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
81,Economy,26,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
82,cost of living,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
83,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
84,Covid 19,48 for Coronavirus,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
85,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
86,Incompetent & dishonest government,"4 - Pol-neg i.e., complaints about politics",4,0.8286690345416552,0.7946681256756175,0.8673323863070442
87,The Environment,40,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
88,Cost Of Livinf Crisis and inflation,"32, 31",4,0.8286690345416552,0.7946681256756175,0.8673323863070442
89,effects of covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
90,illegal immigration,12,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
91,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
92,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
93,covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
94,covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
95,Covid,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
96,The pandemic,48,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
97,omnicrom virus,48 for Coronavirus,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
98,Effects of the war in Ukraine,22 for War,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
99,Cost of Living,32,4,0.8286690345416552,0.7946681256756175,0.8673323863070442
0,Economy,26,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
1,Poor Government,"4 - Pol-neg i.e., complaints about politics",5,0.8262859698139458,0.7980310083666905,0.8572793333656394
2,COVID 19,48 (Coronavirus),5,0.8262859698139458,0.7980310083666905,0.8572793333656394
3,immigration,12,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
4,The cost of living crisis,32 for Living costs,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
5,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
6,coved19,48 for Coronavirus,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
7,the economy,26,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
8,NHS,1,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
9,Cost of living,32 for Living costs,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
10,COVID,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
11,Cost of living,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
12,Global warming,40 Environment,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
13,Immigration,12,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
14,underfunded nhs,1,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
15,The economy,26,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
16,cost of living energy prices,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
17,Corruption in parliament,"4 - Pol-neg i.e., complaints about politics",5,0.8262859698139458,0.7980310083666905,0.8572793333656394
18,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
19,COVID,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
20,War in Ukraine,22,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
21,Brexit & Covid,"15, 48",5,0.8262859698139458,0.7980310083666905,0.8572793333656394
22,the Ukraine conflict,22 for War,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
23,underlying health probems that have not been dealt with during the pandemic,1,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
24,Economy,26,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
25,Covid-19,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
26,covid 19,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
27,COVID-19,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
28,Cost of living,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
29,Immigration,12,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
30,Cost of living,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
31,Brexit,15,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
32,immigration,12,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
33,The economy,26,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
34,crime,"I'm sorry, but I need to see the open-ended response in order to assign a category to it.",5,0.8262859698139458,0.7980310083666905,0.8572793333656394
35,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
36,Cover 19 Indian strain,48 for Coronavirus,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
37,EU aggression,22 for War,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
38,COVID 19,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
39,rejoining the eu,15 for Europe,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
40,Recovery from Covid-19,48 - Coronavirus,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
41,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
42,Cost of Living,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
43,Rising living costs,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
44,This lying cheating dishonest government,"4 - Pol-neg i.e., complaints about politics",5,0.8262859698139458,0.7980310083666905,0.8572793333656394
45,illegal migrants,12 for Immigration,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
46,covie vir 19,48 - Coronavirus,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
47,Economic recovery,26,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
48,Immigration,12,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
49,Corona virus pandemic,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
50,COVID,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
51,Virus,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
52,Cost of Living,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
53,Climate change,40 Environment,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
54,Brexit,15,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
55,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
56,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
57,Covid hoax,48 for Coronavirus,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
58,Covid 19,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
59,Rising prices,31 - Inflation,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
60,Pandemic,48 - Coronavirus,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
61,Covid 19,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
62,NHS backlog,1,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
63,immigraation,12,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
64,Economy,26,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
65,Economy,26,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
66,Coronavirus,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
67,Cost of living,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
68,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
69,Recovering from Coronavirus,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
70,economy,26,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
71,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
72,COVID,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
73,Cost of living,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
74,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
75,price increases,31 for Inflation,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
76,covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
77,Covid-19,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
78,Elitism and corruption,"4 - Pol-neg i.e., complaints about politics",5,0.8262859698139458,0.7980310083666905,0.8572793333656394
79,SLEEZE,"4 - Pol-neg i.e., complaints about politics",5,0.8262859698139458,0.7980310083666905,0.8572793333656394
80,Health crisis,1,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
81,Economy,26,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
82,cost of living,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
83,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
84,Covid 19,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
85,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
86,Incompetent & dishonest government,"4 - Pol-neg i.e., complaints about politics",5,0.8262859698139458,0.7980310083666905,0.8572793333656394
87,The Environment,40,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
88,Cost Of Livinf Crisis and inflation,"32, 31",5,0.8262859698139458,0.7980310083666905,0.8572793333656394
89,effects of covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
90,illegal immigration,12 for Immigration,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
91,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
92,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
93,covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
94,covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
95,Covid,48,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
96,The pandemic,48 for Coronavirus,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
97,omnicrom virus,48 for Coronavirus,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
98,Effects of the war in Ukraine,22 for War,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
99,Cost of Living,32,5,0.8262859698139458,0.7980310083666905,0.8572793333656394
0,Economy,26,6,0.8349798536042283,0.808655401758126,0.8624462456916845
1,Poor Government,"4 - Pol-neg i.e., complaints about politics",6,0.8349798536042283,0.808655401758126,0.8624462456916845
2,COVID 19,48 (Coronavirus),6,0.8349798536042283,0.808655401758126,0.8624462456916845
3,immigration,12,6,0.8349798536042283,0.808655401758126,0.8624462456916845
4,The cost of living crisis,32 for Living costs,6,0.8349798536042283,0.808655401758126,0.8624462456916845
5,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
6,coved19,48 (Coronavirus),6,0.8349798536042283,0.808655401758126,0.8624462456916845
7,the economy,26,6,0.8349798536042283,0.808655401758126,0.8624462456916845
8,NHS,1,6,0.8349798536042283,0.808655401758126,0.8624462456916845
9,Cost of living,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
10,COVID,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
11,Cost of living,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
12,Global warming,40 Environment,6,0.8349798536042283,0.808655401758126,0.8624462456916845
13,Immigration,12,6,0.8349798536042283,0.808655401758126,0.8624462456916845
14,underfunded nhs,1,6,0.8349798536042283,0.808655401758126,0.8624462456916845
15,The economy,26,6,0.8349798536042283,0.808655401758126,0.8624462456916845
16,cost of living energy prices,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
17,Corruption in parliament,"4 - Pol-neg i.e., complaints about politics",6,0.8349798536042283,0.808655401758126,0.8624462456916845
18,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
19,COVID,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
20,War in Ukraine,22,6,0.8349798536042283,0.808655401758126,0.8624462456916845
21,Brexit & Covid,48 for Coronavirus,6,0.8349798536042283,0.808655401758126,0.8624462456916845
22,the Ukraine conflict,22 War,6,0.8349798536042283,0.808655401758126,0.8624462456916845
23,underlying health probems that have not been dealt with during the pandemic,1,6,0.8349798536042283,0.808655401758126,0.8624462456916845
24,Economy,26,6,0.8349798536042283,0.808655401758126,0.8624462456916845
25,Covid-19,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
26,covid 19,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
27,COVID-19,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
28,Cost of living,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
29,Immigration,12,6,0.8349798536042283,0.808655401758126,0.8624462456916845
30,Cost of living,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
31,Brexit,15,6,0.8349798536042283,0.808655401758126,0.8624462456916845
32,immigration,12,6,0.8349798536042283,0.808655401758126,0.8624462456916845
33,The economy,26,6,0.8349798536042283,0.808655401758126,0.8624462456916845
34,crime,14,6,0.8349798536042283,0.808655401758126,0.8624462456916845
35,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
36,Cover 19 Indian strain,48 for Coronavirus,6,0.8349798536042283,0.808655401758126,0.8624462456916845
37,EU aggression,22 War,6,0.8349798536042283,0.808655401758126,0.8624462456916845
38,COVID 19,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
39,rejoining the eu,15,6,0.8349798536042283,0.808655401758126,0.8624462456916845
40,Recovery from Covid-19,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
41,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
42,Cost of Living,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
43,Rising living costs,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
44,This lying cheating dishonest government,"4 - Pol-neg i.e., complaints about politics",6,0.8349798536042283,0.808655401758126,0.8624462456916845
45,illegal migrants,12 for Immigration,6,0.8349798536042283,0.808655401758126,0.8624462456916845
46,covie vir 19,48 for Coronavirus,6,0.8349798536042283,0.808655401758126,0.8624462456916845
47,Economic recovery,26,6,0.8349798536042283,0.808655401758126,0.8624462456916845
48,Immigration,12,6,0.8349798536042283,0.808655401758126,0.8624462456916845
49,Corona virus pandemic,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
50,COVID,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
51,Virus,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
52,Cost of Living,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
53,Climate change,40 Environment,6,0.8349798536042283,0.808655401758126,0.8624462456916845
54,Brexit,15,6,0.8349798536042283,0.808655401758126,0.8624462456916845
55,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
56,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
57,Covid hoax,48 for Coronavirus,6,0.8349798536042283,0.808655401758126,0.8624462456916845
58,Covid 19,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
59,Rising prices,31 - Inflation,6,0.8349798536042283,0.808655401758126,0.8624462456916845
60,Pandemic,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
61,Covid 19,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
62,NHS backlog,1,6,0.8349798536042283,0.808655401758126,0.8624462456916845
63,immigraation,12,6,0.8349798536042283,0.808655401758126,0.8624462456916845
64,Economy,26,6,0.8349798536042283,0.808655401758126,0.8624462456916845
65,Economy,26,6,0.8349798536042283,0.808655401758126,0.8624462456916845
66,Coronavirus,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
67,Cost of living,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
68,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
69,Recovering from Coronavirus,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
70,economy,26,6,0.8349798536042283,0.808655401758126,0.8624462456916845
71,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
72,COVID,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
73,Cost of living,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
74,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
75,price increases,31 for Inflation,6,0.8349798536042283,0.808655401758126,0.8624462456916845
76,covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
77,Covid-19,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
78,Elitism and corruption,"4 - Pol-neg i.e., complaints about politics",6,0.8349798536042283,0.808655401758126,0.8624462456916845
79,SLEEZE,"4 - Pol-neg i.e., complaints about politics",6,0.8349798536042283,0.808655401758126,0.8624462456916845
80,Health crisis,1,6,0.8349798536042283,0.808655401758126,0.8624462456916845
81,Economy,26,6,0.8349798536042283,0.808655401758126,0.8624462456916845
82,cost of living,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
83,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
84,Covid 19,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
85,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
86,Incompetent & dishonest government,"4 - Pol-neg i.e., complaints about politics",6,0.8349798536042283,0.808655401758126,0.8624462456916845
87,The Environment,40,6,0.8349798536042283,0.808655401758126,0.8624462456916845
88,Cost Of Livinf Crisis and inflation,"32, 31",6,0.8349798536042283,0.808655401758126,0.8624462456916845
89,effects of covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
90,illegal immigration,12,6,0.8349798536042283,0.808655401758126,0.8624462456916845
91,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
92,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
93,covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
94,covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
95,Covid,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
96,The pandemic,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
97,omnicrom virus,48,6,0.8349798536042283,0.808655401758126,0.8624462456916845
98,Effects of the war in Ukraine,22 for War,6,0.8349798536042283,0.808655401758126,0.8624462456916845
99,Cost of Living,32,6,0.8349798536042283,0.808655401758126,0.8624462456916845
0,Economy,26,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
1,Poor Government,"4 - Pol-neg i.e., complaints about politics",7,0.8461768686576784,0.8242383116157112,0.8693336722365025
2,COVID 19,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
3,immigration,12,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
4,The cost of living crisis,32 for Living costs,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
5,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
6,coved19,48 for Coronavirus,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
7,the economy,26,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
8,NHS,1,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
9,Cost of living,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
10,COVID,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
11,Cost of living,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
12,Global warming,40 Environment,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
13,Immigration,12,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
14,underfunded nhs,1,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
15,The economy,26,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
16,cost of living energy prices,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
17,Corruption in parliament,"4 - Pol-neg i.e., complaints about politics",7,0.8461768686576784,0.8242383116157112,0.8693336722365025
18,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
19,COVID,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
20,War in Ukraine,22,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
21,Brexit & Covid,48 for Coronavirus,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
22,the Ukraine conflict,22 - War,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
23,underlying health probems that have not been dealt with during the pandemic,1,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
24,Economy,26,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
25,Covid-19,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
26,covid 19,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
27,COVID-19,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
28,Cost of living,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
29,Immigration,12,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
30,Cost of living,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
31,Brexit,15,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
32,immigration,12,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
