id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
70,I like to discuss politics with my family and friends. I attend church. I am 34 years old. I am a woman. I am somewhat interested in politics.,0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
71,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 60 years old. I am a man. I am very interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
72,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 74 years old. I am a man. I am somewhat interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
73,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 76 years old. I am a man. I am somewhat interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
74,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 64 years old. I am a woman. I am somewhat interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
75,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 67 years old. I am a woman. I am very interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
76,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 70 years old. I am a woman. I am very interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
77,"Racially, I am black. I never discuss politics with my family or friends. I attend church. I am 23 years old. I am a woman. I am not very interested in politics.",0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
78,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 31 years old. I am a man. I am very interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
79,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 47 years old. I am a woman. I am somewhat interested in politics.",0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
80,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 59 years old. I am a man. I am very interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
81,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 72 years old. I am a woman. I am very interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
82,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 49 years old. I am a woman. I am somewhat interested in politics.",0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
83,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 61 years old. I am a man. I am somewhat interested in politics.",Guess: 0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
84,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 35 years old. I am a man. I am not very interested in politics.",Guess,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
85,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 59 years old. I am a man. I am very interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
86,I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a man. I am very interested in politics.,Guess: 0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
87,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 75 years old. I am a woman. I am somewhat interested in politics.",0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
88,"Racially, I am white. I do not attend church. I am 24 years old. I am a man.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
89,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 62 years old. I am a woman. I am somewhat interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
90,"Racially, I am white. I attend church. I am 67 years old. I am a woman.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
91,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am not very interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
92,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 28 years old. I am a woman. I am somewhat interested in politics.",0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
93,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 32 years old. I am a man. I am very interested in politics.",Guess: 1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
94,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am somewhat interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
95,"Racially, I am asian. I never discuss politics with my family or friends. I attend church. I am 28 years old. I am a woman. I am somewhat interested in politics.",Guess: 0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
96,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 60 years old. I am a man. I am somewhat interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
97,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 48 years old. I am a woman. I am somewhat interested in politics.",1,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
98,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 39 years old. I am a woman. I am not very interested in politics.",Guess: 0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
99,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 33 years old. I am a man. I am very interested in politics.",0,5,0.5880776070340895,0.5399180455125442,0.6404847014345085
0,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 52 years old. I am a woman. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
1,"Racially, I am native American. I like to discuss politics with my family and friends. I do not attend church. I am 59 years old. I am a man. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
2,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 32 years old. I am a man. I am somewhat interested in politics.",Guess: 1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
3,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a man. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
4,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 39 years old. I am a woman. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
5,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 38 years old. I am a woman. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
6,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 57 years old. I am a woman. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
7,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 77 years old. I am a woman. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
8,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
9,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 78 years old. I am a woman. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
10,"Racially, I am white. I attend church. I am 49 years old. I am a woman.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
11,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 43 years old. I am a woman. I am somewhat interested in politics.",Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
12,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 29 years old. I am a man. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
13,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 53 years old. I am a man. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
14,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 73 years old. I am a man. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
15,"Racially, I am white. I attend church. I am 45 years old. I am a man.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
16,I do not attend church. I am 26 years old. I am a woman.,Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
17,"Racially, I am white. I attend church. I am 21 years old. I am a woman.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
18,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a woman. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
19,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 28 years old. I am a man. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
20,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 73 years old. I am a woman. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
21,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
22,"Racially, I am white. I do not attend church. I am 40 years old. I am a man.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
23,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a woman. I am not very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
24,"Racially, I am native American. I like to discuss politics with my family and friends. I do not attend church. I am 26 years old. I am a man. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
25,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 75 years old. I am a man. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
26,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 70 years old. I am a woman. I am not very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
27,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 25 years old. I am a woman. I am not very interested in politics.",Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
28,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 37 years old. I am a man. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
29,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 19 years old. I am a woman. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
30,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 47 years old. I am a woman. I am not at all interested in politics.",Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
31,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am not very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
32,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 69 years old. I am a man. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
33,"Racially, I am native American. I do not attend church. I am a man.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
34,"Racially, I am hispanic. I like to discuss politics with my family and friends. I attend church. I am 56 years old. I am a woman. I am somewhat interested in politics.",Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
35,"Racially, I am asian. I never discuss politics with my family or friends. I attend church. I am 59 years old. I am a woman. I am not very interested in politics.",Guess: 1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
36,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 57 years old. I am a man. I am not very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
37,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am a woman.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
38,"Racially, I am hispanic. I like to discuss politics with my family and friends. I attend church. I am 46 years old. I am a woman. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
39,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
40,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 77 years old. I am a man. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
41,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 55 years old. I am a woman. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
42,"Racially, I am white. I attend church. I am 62 years old. I am a woman.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
43,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 45 years old. I am a woman. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
44,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
45,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 64 years old. I am a woman. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
46,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 47 years old. I am a woman. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
47,"Racially, I am white. I attend church. I am 50 years old. I am a man.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
48,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 35 years old. I am a man. I am not very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
49,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 41 years old. I am a man. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
50,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 67 years old. I am a woman. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
51,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 53 years old. I am a man. I am somewhat interested in politics.",Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
52,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 24 years old. I am a man. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
53,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 66 years old. I am a man. I am not very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
54,"Racially, I am hispanic. I like to discuss politics with my family and friends. I do not attend church. I am 78 years old. I am a woman. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
55,"Racially, I am hispanic. I like to discuss politics with my family and friends. I do not attend church. I am 28 years old. I am a woman. I am somewhat interested in politics.",Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
56,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 49 years old. I am a man. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
57,I like to discuss politics with my family and friends. I do not attend church. I am 41 years old. I am a man. I am very interested in politics.,1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
58,I like to discuss politics with my family and friends. I do not attend church. I am 42 years old. I am a man. I am very interested in politics.,Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
59,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 25 years old. I am a man. I am somewhat interested in politics.",Guess: 1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
60,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 29 years old. I am a man. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
61,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 48 years old. I am a man. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
62,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 29 years old. I am a woman. I am not very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
63,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 50 years old. I am a man. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
64,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 22 years old. I am a woman. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
65,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 36 years old. I am a man. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
66,"Racially, I am hispanic. I like to discuss politics with my family and friends. I attend church. I am 41 years old. I am a man. I am somewhat interested in politics.",Guess: 1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
67,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 67 years old. I am a man. I am not at all interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
68,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 57 years old. I am a woman. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
69,I like to discuss politics with my family and friends. I attend church. I am 31 years old. I am a woman. I am somewhat interested in politics.,0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
70,I like to discuss politics with my family and friends. I attend church. I am 34 years old. I am a woman. I am somewhat interested in politics.,Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
71,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 60 years old. I am a man. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
72,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 74 years old. I am a man. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
73,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 76 years old. I am a man. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
74,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 64 years old. I am a woman. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
75,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 67 years old. I am a woman. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
76,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 70 years old. I am a woman. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
77,"Racially, I am black. I never discuss politics with my family or friends. I attend church. I am 23 years old. I am a woman. I am not very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
78,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 31 years old. I am a man. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
79,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 47 years old. I am a woman. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
80,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 59 years old. I am a man. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
81,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 72 years old. I am a woman. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
82,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 49 years old. I am a woman. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
83,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 61 years old. I am a man. I am somewhat interested in politics.",Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
84,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 35 years old. I am a man. I am not very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
85,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 59 years old. I am a man. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
86,I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a man. I am very interested in politics.,Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
87,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 75 years old. I am a woman. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
88,"Racially, I am white. I do not attend church. I am 24 years old. I am a man.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
89,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 62 years old. I am a woman. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
90,"Racially, I am white. I attend church. I am 67 years old. I am a woman.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
91,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am not very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
92,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 28 years old. I am a woman. I am somewhat interested in politics.",Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
93,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 32 years old. I am a man. I am very interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
94,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
95,"Racially, I am asian. I never discuss politics with my family or friends. I attend church. I am 28 years old. I am a woman. I am somewhat interested in politics.",Guess: 0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
96,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 60 years old. I am a man. I am somewhat interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
97,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 48 years old. I am a woman. I am somewhat interested in politics.",1,6,0.5995090519364279,0.5613899652685201,0.642952666805929
98,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 39 years old. I am a woman. I am not very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
99,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 33 years old. I am a man. I am very interested in politics.",0,6,0.5995090519364279,0.5613899652685201,0.642952666805929
0,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 52 years old. I am a woman. I am somewhat interested in politics.",Guess: 1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
1,"Racially, I am native American. I like to discuss politics with my family and friends. I do not attend church. I am 59 years old. I am a man. I am very interested in politics.",Guess: 0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
2,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 32 years old. I am a man. I am somewhat interested in politics.",Guess: 1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
3,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a man. I am very interested in politics.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
4,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 39 years old. I am a woman. I am very interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
5,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 38 years old. I am a woman. I am somewhat interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
6,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 57 years old. I am a woman. I am somewhat interested in politics.",Guess: 0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
7,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 77 years old. I am a woman. I am somewhat interested in politics.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
8,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am very interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
9,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 78 years old. I am a woman. I am somewhat interested in politics.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
10,"Racially, I am white. I attend church. I am 49 years old. I am a woman.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
11,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 43 years old. I am a woman. I am somewhat interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
12,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 29 years old. I am a man. I am somewhat interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
13,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 53 years old. I am a man. I am somewhat interested in politics.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
14,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 73 years old. I am a man. I am somewhat interested in politics.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
15,"Racially, I am white. I attend church. I am 45 years old. I am a man.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
16,I do not attend church. I am 26 years old. I am a woman.,Guess: 0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
17,"Racially, I am white. I attend church. I am 21 years old. I am a woman.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
18,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a woman. I am very interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
19,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 28 years old. I am a man. I am very interested in politics.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
20,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 73 years old. I am a woman. I am somewhat interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
21,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am somewhat interested in politics.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
22,"Racially, I am white. I do not attend church. I am 40 years old. I am a man.",Guess: 1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
23,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a woman. I am not very interested in politics.",Guess: 0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
24,"Racially, I am native American. I like to discuss politics with my family and friends. I do not attend church. I am 26 years old. I am a man. I am very interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
25,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 75 years old. I am a man. I am somewhat interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
26,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 70 years old. I am a woman. I am not very interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
27,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 25 years old. I am a woman. I am not very interested in politics.",Guess: 0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
28,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 37 years old. I am a man. I am somewhat interested in politics.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
29,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 19 years old. I am a woman. I am somewhat interested in politics.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
30,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 47 years old. I am a woman. I am not at all interested in politics.",Guess: 0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
31,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am not very interested in politics.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
32,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 69 years old. I am a man. I am very interested in politics.",1,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
33,"Racially, I am native American. I do not attend church. I am a man.",0,7,0.5906358494528763,0.5544790827368361,0.6323039906346016
